Machine_ID,Temperature,Run_Time,Downtime_Flag
M713,35.7,176,0
M379,82.0,167,0
M877,26.4,161,1
M608,24.3,334,0
M184,54.9,375,1
M107,34.6,275,0
M222,11.8,464,0
M974,83.5,378,0
M044,14.3,129,0
M057,28.4,147,0
M823,97.1,381,1
M221,61.4,372,1
M831,71.3,453,0
M116,67.6,57,0
M638,58.9,87,0
M041,91.7,145,1
M310,19.2,324,0
M055,48.3,356,0
M878,47.7,357,1
M294,31.8,78,1
M982,12.1,438,1
M049,74.4,247,0
M937,12.1,32,1
M401,93.8,99,0
M732,95.3,141,1
M174,50.3,256,0
M024,53.7,99,0
M460,88.8,178,0
M742,72.2,455,0
M069,15.5,10,1
M133,77.4,265,1
M707,63.1,50,1
M252,98.8,478,0
M397,10.3,104,1
M917,59.1,137,0
M264,24.0,149,0
M895,73.0,18,1
M073,92.3,71,1
M223,98.0,174,0
M004,43.3,81,1
M089,71.2,323,1
M234,79.8,79,0
M152,97.1,370,0
M800,58.0,145,0
M276,75.6,193,0
M322,43.9,251,1
M491,67.6,153,1
M738,47.5,87,0
M701,46.5,81,0
M977,98.3,346,1
M144,33.7,265,0
M780,82.0,87,0
M113,41.9,154,1
M591,79.6,117,1
M805,54.4,172,0
M323,23.9,213,1
M058,43.7,115,0
M566,89.7,474,0
M136,82.4,347,0
M101,39.3,457,0
M024,78.7,105,0
M094,75.2,57,1
M682,96.6,428,0
M118,35.5,466,0
M816,92.6,412,0
M234,41.7,257,1
M599,10.2,416,1
M459,71.4,211,1
M040,61.3,48,1
M378,91.4,115,1
M337,30.5,447,0
M468,27.6,446,0
M521,47.9,469,0
M135,60.6,432,1
M780,92.3,441,1
M428,16.4,441,0
M191,81.1,442,0
M864,79.5,258,0
M089,42.6,335,1
M763,97.0,463,0
M574,42.8,232,1
M336,31.4,294,0
M792,85.3,474,1
M715,77.2,300,1
M285,96.2,147,0
M185,35.9,358,1
M055,92.5,260,1
M528,86.3,96,1
M820,21.1,92,1
M441,98.7,15,1
M680,71.2,443,1
M347,72.1,365,1
M833,72.4,324,1
M059,88.1,206,0
M164,60.0,148,0
M117,52.2,260,1
M918,69.7,250,1
M941,90.9,360,0
M080,39.9,14,1
M962,65.5,14,1
M385,65.9,133,0
M915,63.3,113,0
M060,32.7,64,1
M355,62.3,435,0
M938,72.1,230,0
M859,31.4,217,1
M762,44.5,464,0
M496,59.0,100,1
M572,89.2,319,0
M808,11.4,139,1
M886,38.1,230,1
M974,72.6,83,0
M664,51.9,451,1
M156,36.3,208,0
M889,51.3,337,0
M138,29.8,93,1
M191,84.8,239,1
M228,48.8,332,0
M588,85.4,336,1
M935,89.6,175,1
M443,91.2,391,0
M632,91.2,19,0
M378,34.2,118,0
M727,49.6,461,1
M317,51.3,421,1
M746,98.6,207,1
M705,34.4,324,1
M317,95.1,238,1
M038,26.6,58,0
M432,90.1,171,0
M446,96.1,447,1
M579,75.2,277,0
M268,39.2,96,1
M191,66.2,161,1
M976,31.2,16,0
M020,92.2,16,1
M118,46.9,93,0
M831,30.1,332,0
M488,62.0,95,0
M144,81.3,50,1
M928,32.8,424,1
M174,91.1,113,0
M210,56.9,388,0
M157,77.0,145,1
M880,70.4,386,0
M183,93.7,459,1
M349,93.3,345,1
M536,25.5,15,0
M075,44.4,192,1
M846,61.6,30,1
M368,44.1,40,0
M169,67.1,82,1
M975,55.3,453,0
M999,41.0,214,1
M431,43.2,443,1
M661,46.9,60,0
M139,11.2,249,0
M498,93.4,305,1
M322,11.8,200,1
M066,59.3,139,0
M355,13.3,435,1
M667,31.8,357,0
M265,42.9,362,0
M438,55.5,115,1
M106,76.4,19,1
M153,10.1,240,0
M397,21.8,225,1
M321,67.9,360,1
M469,16.3,464,0
M439,17.7,255,1
M324,28.6,250,1
M010,25.1,210,0
M018,54.5,258,0
M620,57.3,330,1
M807,29.2,217,0
M898,38.4,241,1
M005,89.0,42,1
M788,86.3,90,1
M052,25.4,179,0
M836,13.4,79,1
M582,17.8,309,1
M894,57.4,264,0
M054,82.6,256,1
M414,87.1,373,1
M480,88.2,145,1
M294,36.0,45,1
M869,95.0,425,0
M177,78.2,338,0
M196,11.6,232,0
M887,28.8,78,0
M482,73.6,211,0
M857,57.4,34,1
M345,52.8,157,1
M747,72.2,313,1
M879,10.9,238,0
M006,25.2,80,1
M219,39.4,24,1
M699,48.2,421,0
M791,16.7,121,0
M262,75.8,334,0
M900,53.4,85,0
M733,81.6,397,0
M628,33.5,404,1
M550,75.1,266,0
M335,22.1,171,1
M077,15.9,422,1
M861,20.1,196,1
M635,12.9,173,0
M804,69.1,397,0
M741,55.4,230,0
M943,85.9,226,0
M548,11.4,438,0
M109,27.5,457,0
M122,34.3,145,1
M557,74.1,480,0
M790,80.6,37,1
M858,70.9,334,1
M934,12.1,348,0
M951,90.3,40,0
M379,90.9,333,1
M209,68.0,321,1
M743,93.5,435,1
M199,27.9,439,1
M181,78.7,402,0
M758,34.5,47,0
M941,77.1,322,0
M061,96.0,456,1
M099,30.6,16,1
M248,41.6,394,1
M319,90.5,280,1
M960,95.3,371,1
M359,50.9,327,1
M132,69.3,16,1
M396,42.8,150,0
M357,33.4,33,1
M399,90.1,424,0
M578,29.2,149,1
M110,79.0,314,1
M525,33.0,212,0
M501,87.0,133,0
M847,53.3,448,1
M619,42.9,342,1
M297,34.1,101,1
M256,57.4,187,0
M476,71.3,185,1
M860,93.9,63,1
M866,54.7,387,0
M525,55.8,423,1
M823,87.1,148,0
M001,88.4,186,0
M261,35.8,431,1
M148,67.7,309,0
M378,66.5,212,1
M123,47.6,357,1
M073,32.4,321,0
M590,22.8,114,1
M894,45.2,277,0
M270,49.2,439,1
M986,55.3,135,1
M747,89.0,172,0
M149,96.4,333,0
M449,36.8,366,0
M931,90.3,230,0
M373,67.7,367,0
M957,98.6,256,0
M689,84.6,40,1
M622,96.7,89,0
M161,86.2,403,1
M530,36.8,157,1
M645,12.9,252,0
M448,79.2,364,1
M779,59.5,194,1
M493,67.1,479,1
M875,63.5,90,1
M411,37.9,184,0
M747,89.3,161,0
M221,39.1,205,0
M855,83.1,309,0
M160,83.3,198,0
M145,77.5,176,1
M722,86.2,106,1
M696,65.6,172,0
M973,18.0,404,0
M955,52.0,68,1
M480,67.7,105,0
M848,57.7,468,1
M455,85.8,468,1
M948,39.9,421,1
M379,40.3,249,0
M046,45.4,477,1
M489,91.9,238,0
M984,47.0,409,0
M518,40.9,421,0
M299,43.5,299,1
M398,75.6,293,0
M317,43.7,352,0
M624,36.2,455,1
M935,96.2,361,1
M757,86.6,116,1
M355,45.6,231,1
M985,12.9,441,1
M541,81.3,400,0
M022,21.0,299,1
M252,97.0,193,1
M506,35.6,399,0
M160,21.9,129,0
M587,95.8,24,1
M591,77.7,165,0
M435,24.4,155,1
M297,98.8,464,0
M333,97.6,477,1
M001,35.4,10,1
M526,83.0,287,0
M286,45.2,61,0
M102,33.6,89,1
M861,15.8,83,0
M825,63.0,457,0
M234,96.7,244,0
M293,89.0,225,0
M518,15.0,184,1
M065,71.2,28,0
M230,45.3,61,1
M025,62.6,384,0
M985,91.3,211,1
M573,81.7,289,1
M636,94.1,198,1
M149,92.9,422,1
M627,15.4,324,0
M678,74.5,63,1
M649,98.7,297,0
M195,68.8,124,0
M471,15.7,322,0
M190,99.9,80,0
M388,25.5,355,1
M129,43.6,300,0
M540,76.3,45,0
M336,58.9,360,1
M547,11.2,274,0
M799,91.3,117,1
M029,65.2,235,1
M543,18.1,77,0
M783,80.4,85,0
M511,71.8,222,0
M009,88.9,175,1
M456,39.9,278,1
M748,24.3,139,0
M864,67.5,161,1
M090,21.8,365,1
M191,35.2,97,0
M040,66.3,42,0
M199,16.9,162,0
M633,63.0,34,1
M038,89.2,186,1
M924,30.4,431,1
M100,35.8,183,1
M599,99.7,324,0
M681,40.8,423,0
M570,64.8,438,1
M528,77.5,362,0
M970,85.5,300,1
M743,31.7,288,0
M067,57.7,290,1
M614,24.9,48,0
M053,99.6,478,0
M059,69.8,282,1
M725,50.2,178,0
M846,54.8,386,1
M905,45.2,131,1
M468,69.1,399,0
M263,80.9,308,1
M118,64.0,339,0
M797,51.7,410,1
M739,89.5,258,0
M115,61.6,388,1
M043,51.0,435,0
M240,65.1,176,1
M187,95.5,319,0
M946,71.1,244,0
M917,76.1,375,1
M602,96.4,154,0
M015,51.1,97,1
M169,14.4,267,1
M574,70.0,285,1
M637,41.9,16,0
M146,80.5,45,0
M491,58.6,400,0
M393,56.1,455,1
M977,79.9,431,0
M490,59.7,283,0
M038,31.4,227,1
M615,74.7,358,1
M845,74.3,394,0
M342,77.9,406,0
M906,47.9,385,1
M169,96.4,219,0
M592,79.9,276,0
M173,82.9,249,0
M265,96.8,420,0
M923,91.8,92,1
M989,97.4,442,1
M431,89.9,399,0
M588,77.0,478,0
M686,18.1,177,1
M034,70.5,386,0
M125,18.8,453,0
M963,33.5,228,1
M261,20.0,101,1
M679,99.3,187,0
M685,79.1,395,0
M937,21.4,35,1
M246,50.4,373,0
M522,98.4,21,0
M823,24.9,40,0
M400,66.1,167,0
M491,20.6,160,1
M772,68.0,284,0
M980,94.4,65,0
M935,38.7,247,1
M843,25.7,448,1
M046,88.8,246,1
M755,47.6,424,1
M190,52.7,148,0
M304,98.7,15,1
M586,50.0,345,0
M294,65.4,214,0
M596,66.4,281,1
M008,39.3,289,0
M956,91.8,117,1
M379,60.2,133,1
M860,84.8,101,0
M439,75.7,386,0
M116,73.3,133,0
M243,73.5,225,1
M567,53.3,379,0
M912,39.7,150,0
M940,48.8,223,1
M472,70.2,100,0
M521,37.3,309,1
M364,34.8,321,0
M578,78.8,455,0
M057,43.8,352,1
M978,75.2,234,1
M560,40.3,291,1
M486,42.1,258,0
M060,20.8,145,1
M416,92.1,215,0
M675,14.9,34,0
M514,77.4,84,1
M960,29.4,395,1
M690,87.8,35,1
M318,14.3,26,0
M279,33.4,204,1
M255,15.8,441,0
M834,11.8,143,0
M578,64.5,341,0
M048,18.3,97,1
M363,81.4,62,1
M510,22.8,303,1
M498,53.1,79,0
M472,61.2,381,0
M218,39.1,308,1
M077,70.1,14,1
M133,16.9,285,1
M201,92.5,205,0
M648,63.8,117,1
M365,67.0,175,0
M304,82.9,210,1
M318,24.2,255,0
M572,39.0,311,1
M204,29.8,231,1
M786,71.3,138,1
M950,78.9,100,1
M077,58.5,467,1
M528,75.8,272,0
M435,75.6,148,0
M009,24.0,57,1
M448,20.0,354,1
M473,77.3,257,1
M912,59.6,256,0
M283,12.5,88,0
M988,36.0,400,1
M867,29.4,52,1
M373,64.4,189,1
M117,20.6,80,0
M469,76.7,297,0
M861,69.2,293,0
M096,72.4,412,1
M964,11.7,82,1
M463,45.9,433,1
M799,23.6,26,0
M284,16.9,352,1
M386,98.7,120,0
M682,44.8,157,1
M035,27.7,459,1
M467,16.8,434,1
M092,76.1,28,1
M253,16.1,340,0
M783,15.6,225,1
M309,95.3,341,0
M677,10.3,304,1
M942,82.0,284,0
M944,64.6,279,1
M189,12.0,323,1
M529,62.0,293,1
M939,88.3,166,0
M827,60.2,473,1
M706,66.3,47,1
M235,72.5,353,0
M479,92.2,358,1
M567,32.4,283,1
M145,32.3,95,0
M325,33.2,311,0
M436,44.4,358,0
M590,75.3,145,1
M405,75.1,55,0
M180,17.8,206,0
M697,84.7,72,1
M641,84.7,26,0
M262,91.0,352,1
M770,19.4,277,1
M210,80.4,101,0
M913,40.7,55,1
M659,96.8,410,0
M303,73.7,433,1
M981,45.3,243,1
M950,47.6,322,1
M929,30.7,123,0
M564,16.7,259,0
M615,17.7,246,0
M264,99.9,218,0
M238,85.9,315,0
M799,32.1,422,1
M059,55.3,72,0
M851,37.1,167,1
M564,48.6,124,1
M524,28.7,358,0
M503,75.7,66,0
M530,86.5,430,0
M093,72.2,451,1
M268,21.2,32,0
M256,49.0,121,0
M263,95.6,30,0
M132,46.9,163,0
M172,27.9,474,0
M145,55.3,456,0
M154,44.7,468,0
M013,13.0,168,0
M651,65.6,77,0
M227,66.3,474,1
M903,56.7,255,0
M514,82.0,186,0
M939,72.0,244,1
M013,55.7,332,1
M437,37.4,406,0
M884,84.4,104,1
M298,11.8,281,1
M580,60.7,248,1
M782,16.8,433,0
M704,92.5,122,0
M499,42.4,349,1
M721,29.1,366,0
M836,40.2,184,0
M287,26.2,137,0
M543,63.7,382,1
M374,89.7,465,0
M950,28.3,167,1
M310,78.3,252,0
M548,70.6,74,0
M810,45.5,333,1
M606,25.8,160,1
M456,14.3,29,1
M151,69.2,377,0
M113,63.6,326,0
M859,32.0,153,1
M272,92.0,51,0
M271,13.3,357,1
M715,41.2,67,0
M811,93.3,218,0
M876,17.7,179,1
M722,56.0,418,0
M388,22.4,210,1
M068,78.7,257,0
M048,32.5,271,0
M204,80.1,426,0
M502,98.2,384,1
M077,41.6,424,1
M176,28.5,116,0
M422,75.9,362,1
M648,67.4,22,1
M364,33.9,351,1
M286,64.3,460,0
M380,96.8,16,1
M672,34.5,46,0
M801,81.6,145,0
M218,15.1,249,1
M452,90.0,331,1
M520,35.9,310,1
M309,52.3,140,1
M970,67.2,41,0
M718,64.8,305,0
M628,84.5,363,1
M932,74.9,242,1
M695,38.6,205,0
M198,97.3,436,0
M650,79.3,153,0
M824,33.4,143,0
M330,26.6,213,0
M431,52.3,325,1
M205,52.9,363,1
M582,28.7,394,0
M110,49.5,261,0
M650,20.0,337,0
M524,18.0,370,0
M913,37.0,156,1
M809,56.4,331,0
M095,72.9,36,1
M697,11.4,325,0
M741,72.9,344,0
M806,37.7,291,0
M597,90.0,474,1
M292,65.2,50,1
M934,18.0,29,0
M956,71.7,46,0
M774,55.4,432,0
M222,60.2,360,0
M210,11.4,274,1
M464,14.9,262,0
M426,98.1,332,1
M246,37.7,18,1
M201,55.1,299,1
M615,34.2,370,1
M925,88.1,151,0
M701,11.3,146,1
M604,50.7,103,1
M793,92.5,408,1
M219,20.3,371,0
M235,26.1,263,0
M640,43.9,195,0
M267,95.9,172,1
M696,42.4,408,0
M642,83.6,424,1
M945,85.3,193,0
M484,53.5,322,1
M778,82.0,475,1
M352,48.7,424,0
M459,73.3,279,0
M973,65.9,193,0
M458,53.1,246,1
M315,52.2,19,0
M113,77.7,395,0
M343,89.8,299,1
M408,95.6,79,0
M575,40.0,376,1
M768,81.4,291,1
M347,13.5,192,1
M874,14.1,414,1
M814,43.6,127,1
M601,95.8,416,1
M992,89.9,74,0
M953,42.6,232,1
M280,57.3,46,0
M922,40.6,67,0
M337,26.5,50,1
M258,44.6,195,1
M841,92.8,393,1
M701,42.0,468,0
M740,94.9,117,1
M598,68.0,249,1
M807,18.0,456,0
M940,63.0,333,0
M097,78.5,49,1
M748,90.6,83,1
M359,97.5,167,0
M465,10.6,134,1
M831,48.9,25,1
M240,42.1,218,1
M907,29.2,247,1
M832,41.3,222,0
M401,16.6,125,1
M971,81.3,432,0
M255,42.8,270,1
M433,27.1,116,0
M047,68.2,53,0
M129,26.0,254,1
M317,99.8,444,1
M806,61.2,475,0
M184,81.9,466,0
M042,62.6,471,0
M219,97.6,39,1
M503,69.3,382,1
M939,82.7,411,0
M779,87.4,319,0
M704,70.3,388,0
M946,71.5,344,1
M999,10.4,335,0
M861,20.0,458,1
M062,32.0,83,0
M008,80.9,233,0
M252,13.1,325,0
M085,49.0,125,1
M739,97.2,230,0
M985,70.1,376,0
M582,49.9,281,1
M817,23.8,327,1
M087,66.0,351,1
M669,12.9,255,1
M663,76.2,89,1
M269,52.5,397,0
M241,68.4,129,1
M037,90.0,28,0
M676,50.7,157,1
M019,96.0,393,1
M120,95.6,182,1
M577,97.1,80,0
M065,24.5,187,0
M042,69.8,50,1
M727,54.7,294,1
M706,64.7,100,0
M606,76.9,352,1
M794,55.7,79,1
M721,70.4,403,1
M105,13.6,181,0
M326,34.4,457,0
M201,60.1,251,0
M554,95.0,54,0
M709,79.6,369,0
M307,55.4,355,1
M968,85.4,256,0
M736,29.5,221,0
M588,17.3,386,1
M416,58.9,39,0
M347,37.2,168,0
M800,75.2,106,1
M132,81.1,46,1
M004,74.1,250,1
M896,17.6,350,0
M657,65.9,367,1
M715,48.2,140,0
M600,60.3,222,1
M342,74.9,40,1
M214,67.6,312,1
M750,94.9,229,1
M082,66.7,290,1
M208,30.0,202,1
M610,98.7,75,0
M559,27.2,365,1
M172,31.9,202,0
M086,73.6,12,0
M523,48.1,284,1
M878,30.9,137,1
M532,58.7,339,0
M415,53.7,104,1
M509,58.2,162,1
M698,66.5,102,0
M385,29.2,274,1
M093,82.0,73,0
M347,41.0,97,1
M746,47.8,106,1
M995,45.0,198,0
M183,94.3,50,0
M613,48.3,406,1
M931,46.2,294,0
M275,98.7,431,0
M683,43.4,141,1
M041,46.3,294,0
M755,32.7,260,0
M429,25.1,418,0
M660,38.6,63,0
M033,84.2,124,1
M952,45.0,339,1
M074,15.8,370,0
M177,74.1,350,0
M646,43.7,123,0
M563,84.4,59,1
M048,32.2,95,0
M261,88.2,63,0
M214,64.1,253,1
M256,46.1,248,1
M722,62.9,245,0
M944,35.2,105,1
M595,25.3,391,0
M210,33.0,113,0
M893,47.8,436,0
M634,88.5,353,0
M391,36.0,189,1
M989,83.1,122,1
M443,36.2,205,0
M982,67.3,166,0
M062,96.2,255,0
M174,12.9,19,1
M804,21.9,63,1
M237,17.0,37,0
M774,69.6,73,1
M370,75.5,197,1
M761,73.7,136,0
M601,57.9,367,1
M273,13.0,41,1
M672,12.2,197,0
M405,61.3,356,1
M842,90.7,426,1
M371,16.4,21,1
M578,91.3,413,1
M147,83.1,166,1
M751,98.0,297,0
M909,47.2,22,0
M057,44.3,371,1
M090,57.0,367,1
M291,63.0,442,0
M454,12.4,306,1
M875,46.5,156,0
M957,93.2,326,0
M026,79.4,452,1
M708,70.1,474,1
M961,39.7,146,1
M642,14.5,28,1
M201,76.8,153,1
M411,19.2,349,1
M769,52.9,334,0
M538,27.7,269,1
M673,39.7,141,1
M971,59.4,320,0
M684,46.1,57,0
M564,83.0,181,1
M797,50.5,368,1
M514,35.1,404,0
M812,48.6,74,0
M612,40.7,422,1
M415,28.0,162,1
M956,36.8,70,0
M048,34.3,439,1
M594,42.3,329,0
M176,39.8,354,0
M095,34.6,91,0
M416,62.9,239,0
M374,43.4,274,1
M793,70.0,225,0
M009,27.7,443,1
M729,73.6,143,0
M765,36.2,334,0
M419,23.7,154,0
M716,34.7,81,0
M952,49.1,82,1
M064,54.0,273,0
M405,66.3,262,0
M104,95.0,73,0
M147,32.2,248,0
M081,49.0,32,1
M485,75.7,392,1
M266,59.5,111,1
M148,70.5,52,0
M505,46.9,415,0
M232,61.2,448,0
M162,36.7,312,0
M426,41.6,104,1
M975,39.3,181,0
M285,23.1,72,1
M650,96.6,172,1
M880,62.5,133,1
M506,60.4,165,1
M833,22.8,408,0
M365,11.8,75,0
M054,53.8,419,0
M342,73.0,31,1
M140,28.0,190,1
M369,68.3,280,0
M896,68.0,260,1
M015,53.6,476,0
M704,95.9,271,0
M690,92.8,84,1
M209,99.6,251,1
M498,95.8,293,1
M486,95.7,428,1
M515,89.4,469,0
M607,79.8,334,0
M183,70.9,329,1
M561,29.3,50,1
M059,56.7,110,0
M404,35.4,299,0
M211,23.5,129,1
M954,77.9,15,0
M074,21.1,171,0
M751,48.4,11,0
M661,49.2,443,1
M992,19.5,218,0
M766,10.2,334,0
M902,60.6,196,1
M184,39.1,79,0
M946,57.0,216,0
M143,79.3,97,1
M548,97.6,310,0
M601,78.5,314,1
M115,73.4,172,1
M405,11.4,245,1
M279,14.0,185,1
M774,99.2,257,1
M531,84.4,307,1
M923,93.6,305,0
M329,56.1,284,0
M536,60.4,199,0
M132,92.7,211,1
M131,48.5,75,0
M325,33.4,124,1
M555,30.7,74,0
M473,58.5,474,0
M307,40.0,176,0
M683,76.7,196,0
M403,23.1,150,1
M218,86.0,355,1
M946,86.1,381,0
M086,14.5,87,1
M772,54.7,18,1
M874,83.2,58,0
M582,73.0,121,0
M711,81.5,455,1
M778,25.8,464,1
M180,88.8,364,0
M373,95.9,229,0
M826,42.1,98,0
M192,36.0,187,0
M731,87.5,442,0
M222,18.7,193,1
M661,21.1,480,1
M503,14.0,145,0
M346,90.4,107,1
M639,28.0,329,1
M555,45.4,63,1
M288,53.6,278,1
M203,47.9,443,1
M030,44.1,246,0
M308,52.8,332,1
M473,30.4,78,1
M003,14.5,383,0
M919,70.9,242,0
M250,85.0,224,0
M917,82.1,192,1
M692,87.2,433,0
M719,56.8,415,0
M480,96.9,469,1
M060,82.6,306,0
M355,12.8,381,0
M564,90.9,126,0
M117,67.4,286,1
M951,88.5,119,1
M353,70.3,107,1
M486,24.6,125,0
M529,96.8,233,1
M809,18.0,177,0
M473,31.3,111,0
M550,26.0,211,0
M168,66.8,413,0
M487,24.9,359,0
M151,74.4,236,0
M895,20.3,412,1
M739,69.1,469,1
M607,76.0,352,0
M997,58.6,82,0
M446,36.0,389,0
M368,74.2,270,0
M053,64.0,461,0
M466,75.7,138,1
M317,50.7,457,0
M750,40.0,324,1
M215,49.7,146,1
M387,76.0,124,0
M333,96.5,252,0
M800,32.8,228,1
M221,32.6,127,1
M605,99.9,287,1
M713,66.8,44,0
M819,33.5,425,1
M074,66.2,305,1
M710,48.1,54,0
M187,67.7,236,1
M028,52.6,51,0
M772,71.9,91,1
M006,42.9,193,1
M056,24.2,366,1
M056,82.2,371,0
M870,38.5,356,1
M340,29.0,120,0
M386,37.8,408,0
M166,26.9,358,1
M588,15.9,186,1
M446,62.2,410,0
M311,79.9,273,0
M644,35.1,395,0
M913,55.2,34,1
M993,79.9,218,0
M887,58.2,467,1
M220,39.9,76,0
M332,56.3,284,1
M894,15.1,267,0
M343,35.4,132,0
M766,11.3,350,0
M274,53.1,408,1
M134,60.2,215,1
M007,39.2,187,0
M172,11.2,176,1
M318,57.9,442,1
M363,37.0,256,0
M874,41.1,302,1
M696,57.4,77,0
M074,48.3,381,0
M841,91.2,356,0
M822,76.2,77,0
M352,72.5,279,0
M566,93.8,40,1
M340,91.7,455,1
M570,84.8,222,0
M954,70.1,478,0
M266,77.0,420,1
M537,37.5,273,1
M993,47.8,27,0
M668,98.9,330,1
M614,17.6,439,1
M888,63.6,264,1
M535,53.2,235,1
M466,83.9,75,1
M351,46.1,65,1
M265,17.5,348,0
M807,15.6,216,1
M275,90.7,75,1
M961,71.0,333,0
M281,75.6,209,1
M915,76.4,134,0
M928,32.9,225,1
M337,51.5,384,0
M139,24.1,333,0
M301,33.2,88,0
M948,67.7,224,1
M621,12.4,113,1
M059,62.0,155,1
M184,81.4,90,0
M371,41.8,364,0
M909,65.9,241,0
M104,12.1,177,1
M602,15.6,138,0
M944,85.0,217,0
M456,64.6,446,1
M544,57.3,228,0
M847,52.5,222,1
M101,69.0,219,1
M909,95.8,163,1
M144,43.7,44,1
M318,14.1,344,0
M712,65.4,99,0
M899,33.7,350,0
M332,68.4,314,1
M364,46.8,143,1
M716,89.2,144,1
M739,63.3,344,1
M478,31.9,179,0
M567,93.9,286,1
M061,93.8,208,0
M157,72.7,388,0
M520,41.3,77,1
M933,99.3,290,1
M068,28.9,305,0
M585,43.5,154,0
M569,86.5,12,0
M433,34.9,465,1
M710,38.0,162,1
M954,73.5,465,1
M512,73.0,48,1
M325,79.1,243,1
M033,70.4,412,1
M764,17.1,382,0
M790,61.4,381,0
M100,47.2,90,0
M791,31.0,401,1
M948,75.5,100,0
M762,71.5,382,0
M256,87.6,371,0
M619,55.9,198,0
M893,27.3,183,0
M581,58.2,52,1
M800,97.4,332,0
M509,52.1,424,0
M088,76.5,207,0
M274,11.9,103,1
M170,92.7,93,1
M107,98.5,131,1
M429,87.8,161,1
M968,49.6,167,1
M324,90.1,10,1
M111,79.9,321,1
M248,23.0,426,0
M734,28.4,194,1
M009,95.6,202,0
M911,53.5,453,0
M899,71.9,98,1
M508,93.1,71,1
M344,14.8,51,1
M797,95.8,38,0
M904,24.2,72,0
M108,31.5,180,0
M175,73.4,385,1
M057,87.6,150,0
M148,30.3,97,1
M046,99.8,113,1
M718,36.2,324,0
M813,81.6,443,0
M492,45.9,125,1
M311,55.4,88,0
M334,30.4,280,0
M383,93.4,367,0
M871,17.3,346,0
M992,17.8,345,1
M057,65.3,156,1
M631,82.2,126,0
M020,28.7,216,0
M940,34.1,164,1
M991,45.8,320,1
M425,48.9,11,1
M157,87.1,224,0
M319,89.4,381,0
M183,27.5,43,1
M647,10.1,10,1
M419,66.0,109,1
M640,72.9,291,1
M291,43.5,181,1
M060,86.4,55,0
M522,91.4,54,0
M059,96.1,254,0
M059,43.4,75,0
M829,11.0,450,0
M343,54.5,125,1
M406,45.8,309,0
M961,89.7,175,1
M834,57.3,102,1
M299,34.5,60,1
M701,53.3,63,0
M165,95.9,478,1
M929,69.3,140,0
M907,41.8,467,0
M427,97.3,133,1
M138,44.8,223,0
M256,13.1,223,1
M221,22.9,267,0
M577,27.2,17,1
M842,16.2,432,1
M748,75.9,191,0
M351,11.5,275,1
M018,39.0,136,0
M597,54.4,384,1
M099,53.9,205,0
M080,57.9,61,1
M557,16.0,418,0
M491,28.7,179,1
M274,81.2,439,0
M893,17.2,473,1
M887,39.7,402,1
M950,92.5,89,1
M753,52.0,291,0
M882,70.8,276,1
M518,50.7,89,1
M521,32.4,213,1
M684,23.7,269,0
M078,92.6,445,1
M629,76.1,352,0
M958,13.9,464,0
M087,88.5,218,1
M845,92.2,419,1
M630,90.0,116,1
M457,76.0,10,1
M692,71.6,395,0
M825,96.7,256,0
M331,49.0,22,1
M996,32.7,106,1
M008,52.2,384,0
M512,82.5,299,1
M599,84.5,104,0
M234,73.3,231,1
M031,92.8,168,1
M601,94.8,156,0
M643,77.3,29,0
M573,60.1,162,1
M366,89.4,240,1
M329,53.2,20,1
M616,29.0,399,0
M511,47.9,188,0
M148,41.5,14,0
M523,92.9,183,1
M634,86.6,299,0
M016,48.9,393,1
M562,60.8,234,0
M744,55.8,399,0
M153,24.6,69,1
M793,75.4,325,1
M880,26.9,122,0
M959,64.3,113,0
M097,31.6,153,0
M512,99.0,478,1
M728,89.0,259,0
M437,81.5,166,0
M330,48.5,258,1
M844,86.8,26,0
M105,18.5,136,1
M373,29.5,266,0
M385,60.7,232,0
M548,89.5,99,1
M996,36.0,71,0
M989,79.0,453,0
M368,88.4,403,1
M951,58.9,298,0
M490,58.2,345,0
M320,55.6,381,1
M422,74.5,265,0
M516,87.6,267,0
M027,18.1,363,0
M401,72.0,231,0
M083,87.1,134,0
M209,41.7,259,1
M178,82.0,226,0
M356,53.0,46,1
M503,83.2,116,0
M212,80.2,236,0
M134,39.8,115,0
M072,77.8,218,0
M127,65.8,170,0
M975,60.8,85,0
M266,29.8,177,1
M791,86.3,168,0
M005,53.1,103,1
M045,12.5,36,1
M744,77.3,319,0
M226,45.3,412,0
M661,24.5,439,1
M451,62.4,364,1
M431,40.1,162,1
M950,78.7,380,0
M962,14.3,135,0
M141,54.4,269,1
M926,94.9,376,0
M588,19.4,227,1
M386,32.6,318,0
M804,78.0,156,0
M906,84.3,292,0
M304,99.3,20,1
M663,86.5,268,1
M910,61.4,110,0
M115,53.6,93,0
M547,86.5,306,0
M836,76.1,421,0
M746,39.6,374,0
M464,57.0,453,1
M854,16.1,28,0
M836,27.9,13,1
M805,80.0,16,1
M698,85.3,408,0
M701,65.0,10,0
M411,71.5,377,1
M459,28.5,142,0
M231,88.6,371,0
M831,38.3,189,1
M501,59.2,304,1
M933,53.4,300,0
M206,75.7,52,1
M085,68.2,408,0
M364,69.9,22,1
M761,47.8,176,0
M023,33.2,180,0
M445,13.5,10,1
M885,75.8,446,1
M112,22.4,49,1
M499,15.8,28,0
M912,78.5,193,0
M733,72.3,21,0
M416,95.9,179,0
M325,21.8,444,0
